person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_to_income,monthly_payment,payment_to_income,credit_to_age
24,67000,RENT,2.0,VENTURE,B,25000,10.99,1,0.37,N,3,0.373134328358209,228.95833333333334,0.041007462686567166,0.125
24,68000,RENT,5.0,PERSONAL,D,25000,14.09,1,0.37,Y,3,0.36764705882352944,293.5416666666667,0.051801470588235296,0.125
25,69000,RENT,9.0,PERSONAL,D,25000,17.49,1,0.36,N,2,0.36231884057971014,364.37499999999994,0.06336956521739129,0.08
25,200000,MORTGAGE,0.0,EDUCATION,B,12000,11.48,0,0.06,N,3,0.06,114.8,0.006887999999999999,0.12
26,188000,MORTGAGE,10.0,VENTURE,E,20000,17.74,1,0.11,N,2,0.10638297872340426,295.66666666666663,0.018872340425531913,0.07692307692307693
26,200000,MORTGAGE,4.0,PERSONAL,C,3000,13.92,0,0.01,N,3,0.015,34.800000000000004,0.002088,0.11538461538461539
25,69996,RENT,9.0,EDUCATION,D,25000,15.21,1,0.36,N,3,0.35716326647236984,316.875,0.054324532830447456,0.12
22,14400,OWN,2.0,MEDICAL,B,4000,10.99,1,0.28,N,3,0.2777777777777778,36.63333333333333,0.03052777777777778,0.13636363636363635
24,70000,RENT,3.0,EDUCATION,B,25000,11.86,1,0.36,N,4,0.35714285714285715,247.08333333333334,0.042357142857142864,0.16666666666666666
24,14400,OWN,5.0,PERSONAL,A,6000,7.49,1,0.42,N,3,0.4166666666666667,37.449999999999996,0.03120833333333333,0.125
24,56100,RENT,7.0,MEDICAL,D,25000,16.49,1,0.38,N,4,0.44563279857397503,343.5416666666666,0.07348484848484846,0.16666666666666666
25,66000,RENT,9.0,VENTURE,D,25000,15.33,1,0.38,Y,2,0.3787878787878788,319.375,0.05806818181818182,0.08
26,66000,RENT,3.0,HOMEIMPROVEMENT,B,25000,11.58,1,0.38,N,4,0.3787878787878788,241.25,0.04386363636363636,0.15384615384615385
25,14400,OWN,7.0,EDUCATION,A,5375,5.79,1,0.37,N,2,0.3732638888888889,25.934375,0.021611979166666666,0.08
25,72612,RENT,9.0,MEDICAL,C,25000,13.11,1,0.34,N,2,0.3442957086982868,273.125,0.045137167410345395,0.08
23,74000,RENT,3.0,MEDICAL,B,25000,10.36,1,0.34,N,3,0.33783783783783783,215.83333333333334,0.034999999999999996,0.13043478260869565
25,75000,RENT,9.0,DEBTCONSOLIDATION,B,25000,10.36,1,0.33,N,2,0.3333333333333333,215.83333333333334,0.03453333333333333,0.08
24,192000,RENT,0.0,MEDICAL,C,22000,10.99,0,0.11,Y,2,0.11458333333333333,201.48333333333335,0.012592708333333334,0.08333333333333333
25,191000,MORTGAGE,1.0,MEDICAL,B,10000,12.53,0,0.05,N,4,0.05235602094240838,104.41666666666667,0.00656020942408377,0.16
26,190300,MORTGAGE,5.0,PERSONAL,A,15000,10.99,0,0.08,N,3,0.0788229111928534,137.375,0.008662637940094586,0.11538461538461539
22,190000,MORTGAGE,3.0,VENTURE,C,10000,10.99,0,0.05,N,3,0.05263157894736842,91.58333333333333,0.005784210526315789,0.13636363636363635
24,75000,RENT,4.0,EDUCATION,B,25000,10.25,1,0.33,N,4,0.3333333333333333,213.54166666666666,0.034166666666666665,0.16666666666666666
22,71000,RENT,1.0,EDUCATION,D,25000,15.95,1,0.35,Y,4,0.352112676056338,332.2916666666667,0.05616197183098592,0.18181818181818182
26,190000,MORTGAGE,3.0,VENTURE,B,20000,12.18,0,0.11,N,4,0.10526315789473684,203.0,0.012821052631578947,0.15384615384615385
23,189996,OWN,0.0,PERSONAL,B,24000,11.83,0,0.13,N,3,0.12631844880944862,236.6,0.014943472494157771,0.13043478260869565
23,78000,RENT,7.0,DEBTCONSOLIDATION,C,25000,10.99,1,0.32,Y,2,0.32051282051282054,228.95833333333334,0.03522435897435897,0.08695652173913043
23,78000,RENT,1.0,VENTURE,B,25000,10.62,1,0.32,N,3,0.32051282051282054,221.25,0.03403846153846154,0.13043478260869565
23,78504,RENT,7.0,VENTURE,B,25000,10.74,1,0.32,N,3,0.3184551105676144,223.75,0.03420207887496179,0.13043478260869565
25,186000,OWN,9.0,VENTURE,B,10000,10.25,0,0.05,N,4,0.053763440860215055,85.41666666666667,0.0055107526881720435,0.16
25,185000,RENT,6.0,VENTURE,C,15000,15.27,0,0.08,N,2,0.08108108108108109,190.875,0.012381081081081081,0.08
24,62050,RENT,8.0,MEDICAL,D,25000,15.33,1,0.34,Y,2,0.40290088638195004,319.375,0.061764705882352944,0.08333333333333333
23,79416,RENT,7.0,VENTURE,D,25000,15.21,1,0.31,Y,2,0.3147980255867835,316.875,0.047880779691749774,0.08695652173913043
21,14400,OWN,4.0,VENTURE,C,6250,14.72,1,0.43,N,2,0.4340277777777778,76.66666666666667,0.0638888888888889,0.09523809523809523
24,79631,RENT,8.0,PERSONAL,D,25000,15.7,1,0.31,Y,2,0.3139480855445744,327.0833333333333,0.04928984943049817,0.08333333333333333
24,79632,RENT,0.0,EDUCATION,C,25000,13.35,1,0.31,N,4,0.3139441430580671,278.125,0.04191154309825196,0.16666666666666666
21,14400,MORTGAGE,0.0,MEDICAL,C,1500,10.99,0,0.1,N,4,0.10416666666666667,13.737499999999999,0.011447916666666665,0.19047619047619047
24,80000,RENT,6.0,EDUCATION,A,25000,6.62,1,0.31,N,2,0.3125,137.91666666666666,0.020687499999999998,0.08333333333333333
26,80000,RENT,5.0,DEBTCONSOLIDATION,C,25000,13.61,1,0.31,N,4,0.3125,283.5416666666667,0.04253125,0.15384615384615385
22,185000,RENT,4.0,MEDICAL,B,25000,11.36,0,0.14,N,2,0.13513513513513514,236.66666666666666,0.015351351351351352,0.09090909090909091
26,185000,OWN,10.0,PERSONAL,A,5000,7.68,0,0.03,N,2,0.02702702702702703,32.0,0.002075675675675676,0.07692307692307693
24,184992,RENT,7.0,HOMEIMPROVEMENT,D,22000,14.46,0,0.12,Y,4,0.11892406158104134,265.09999999999997,0.017196419304618574,0.16666666666666666
23,184000,OWN,5.0,EDUCATION,B,2500,11.83,0,0.01,N,2,0.01358695652173913,24.645833333333332,0.001607336956521739,0.08695652173913043
24,172000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,20000,13.47,1,0.12,Y,4,0.11627906976744186,224.5,0.015662790697674418,0.16666666666666666
24,183000,MORTGAGE,2.0,MEDICAL,B,20000,11.49,0,0.11,N,3,0.1092896174863388,191.5,0.012557377049180328,0.125
22,183000,MORTGAGE,3.0,EDUCATION,A,1000,10.99,0,0.01,N,2,0.00546448087431694,9.158333333333333,0.0006005464480874317,0.09090909090909091
25,182952,MORTGAGE,9.0,PERSONAL,A,15000,6.03,0,0.08,N,3,0.08198871835235472,75.375,0.00494391971664699,0.12
23,74004,RENT,7.0,DEBTCONSOLIDATION,E,25000,16.35,1,0.34,N,4,0.33781957732014484,340.62500000000006,0.055233500891843694,0.17391304347826086
26,74004,RENT,10.0,DEBTCONSOLIDATION,D,25000,10.99,1,0.34,Y,4,0.33781957732014484,228.95833333333334,0.037126371547483925,0.15384615384615385
25,81000,RENT,5.0,DEBTCONSOLIDATION,A,25000,7.29,1,0.31,N,3,0.30864197530864196,151.875,0.0225,0.12
23,81600,RENT,1.0,MEDICAL,B,25000,11.36,1,0.31,N,3,0.30637254901960786,236.66666666666666,0.03480392156862745,0.13043478260869565
24,82000,RENT,8.0,VENTURE,B,25000,10.25,0,0.3,N,2,0.3048780487804878,213.54166666666666,0.03125,0.08333333333333333
24,83000,RENT,5.0,EDUCATION,B,25000,11.12,0,0.3,N,3,0.30120481927710846,231.66666666666666,0.033493975903614456,0.125
24,83000,RENT,5.0,PERSONAL,D,25000,12.92,0,0.3,Y,3,0.30120481927710846,269.1666666666667,0.03891566265060241,0.125
24,180000,RENT,8.0,EDUCATION,E,18000,18.64,0,0.1,Y,4,0.1,279.59999999999997,0.018639999999999997,0.16666666666666666
23,180000,MORTGAGE,8.0,PERSONAL,A,28000,7.51,0,0.16,N,3,0.15555555555555556,175.23333333333335,0.011682222222222224,0.13043478260869565
23,14400,OWN,2.0,HOMEIMPROVEMENT,E,4000,16.7,1,0.28,N,2,0.2777777777777778,55.666666666666664,0.04638888888888889,0.08695652173913043
22,14400,OWN,0.0,PERSONAL,B,2100,11.14,0,0.15,N,4,0.14583333333333334,19.495,0.016245833333333334,0.18181818181818182
22,84500,RENT,6.0,PERSONAL,F,25000,18.3,0,0.3,N,4,0.2958579881656805,381.25,0.05414201183431953,0.18181818181818182
24,85000,RENT,5.0,MEDICAL,B,25000,10.62,0,0.29,N,4,0.29411764705882354,221.25,0.03123529411764706,0.16666666666666666
24,180000,MORTGAGE,7.0,VENTURE,B,14000,11.99,0,0.08,N,2,0.07777777777777778,139.88333333333333,0.009325555555555556,0.08333333333333333
26,180000,MORTGAGE,2.0,VENTURE,B,12000,9.63,0,0.07,N,4,0.06666666666666667,96.30000000000001,0.00642,0.15384615384615385
25,142800,MORTGAGE,9.0,MEDICAL,F,10000,18.25,1,0.06,N,4,0.0700280112044818,152.08333333333334,0.012780112044817929,0.16
23,14664,MORTGAGE,0.0,DEBTCONSOLIDATION,C,6000,10.99,1,0.41,N,4,0.40916530278232405,54.949999999999996,0.04496726677577741,0.17391304347826086
24,87000,RENT,8.0,HOMEIMPROVEMENT,D,25000,14.84,0,0.29,N,3,0.28735632183908044,309.1666666666667,0.042643678160919546,0.125
24,75000,RENT,0.0,VENTURE,E,25000,14.7,1,0.33,Y,3,0.3333333333333333,306.25,0.049,0.125
23,76000,RENT,7.0,DEBTCONSOLIDATION,D,25000,16.02,1,0.33,N,4,0.32894736842105265,333.75,0.05269736842105263,0.17391304347826086
23,66215,RENT,1.0,MEDICAL,D,25000,15.37,1,0.32,Y,2,0.37755795514611495,320.2083333333333,0.05803065770595786,0.08695652173913043
25,90000,RENT,9.0,MEDICAL,B,25000,10.99,0,0.28,N,4,0.2777777777777778,228.95833333333334,0.03052777777777778,0.16
21,15000,OWN,0.0,HOMEIMPROVEMENT,A,6200,7.9,1,0.41,N,2,0.41333333333333333,40.81666666666667,0.03265333333333333,0.09523809523809523
26,180000,OWN,2.0,PERSONAL,B,25000,10.99,0,0.14,N,4,0.1388888888888889,228.95833333333334,0.01526388888888889,0.15384615384615385
24,180000,OWN,8.0,EDUCATION,B,21000,11.48,0,0.12,N,3,0.11666666666666667,200.9,0.013393333333333333,0.125
25,180000,OWN,9.0,MEDICAL,C,20000,14.26,0,0.11,Y,4,0.1111111111111111,237.66666666666666,0.015844444444444442,0.16
26,180000,OWN,0.0,HOMEIMPROVEMENT,A,10000,8.0,0,0.06,N,4,0.05555555555555555,66.66666666666667,0.0044444444444444444,0.15384615384615385
25,180000,MORTGAGE,3.0,VENTURE,B,9950,11.26,0,0.06,N,2,0.05527777777777778,93.36416666666666,0.006224277777777777,0.08
23,15000,OWN,7.0,MEDICAL,B,4475,10.99,1,0.3,N,4,0.29833333333333334,40.98354166666667,0.032786833333333334,0.17391304347826086
23,78000,RENT,2.0,VENTURE,D,25000,16.32,1,0.32,Y,3,0.32051282051282054,340.0,0.052307692307692305,0.13043478260869565
25,66300,RENT,3.0,MEDICAL,E,25000,17.93,1,0.32,Y,4,0.3770739064856712,373.5416666666667,0.06760935143288085,0.16
23,90000,RENT,0.0,DEBTCONSOLIDATION,B,25000,11.36,0,0.28,N,3,0.2777777777777778,236.66666666666666,0.03155555555555555,0.13043478260869565
24,79000,RENT,9.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.32,Y,4,0.31645569620253167,311.6666666666667,0.04734177215189874,0.16666666666666666
24,91800,RENT,4.0,PERSONAL,C,25000,13.43,0,0.27,Y,3,0.27233115468409586,279.7916666666667,0.03657407407407408,0.125
25,92000,RENT,6.0,HOMEIMPROVEMENT,B,25000,12.69,0,0.27,N,3,0.2717391304347826,264.375,0.034483695652173914,0.12
24,92000,RENT,1.0,VENTURE,C,25000,12.73,0,0.27,Y,4,0.2717391304347826,265.2083333333333,0.034592391304347825,0.16666666666666666
23,93600,RENT,3.0,VENTURE,D,25000,15.21,0,0.27,N,4,0.2670940170940171,316.875,0.040625,0.17391304347826086
23,15000,MORTGAGE,1.0,MEDICAL,C,1750,12.68,0,0.12,Y,3,0.11666666666666667,18.491666666666667,0.014793333333333334,0.13043478260869565
23,70550,RENT,3.0,MEDICAL,F,25000,19.04,1,0.3,Y,4,0.3543586109142452,396.6666666666667,0.06746987951807229,0.17391304347826086
25,83800,RENT,2.0,DEBTCONSOLIDATION,D,25000,15.95,1,0.3,Y,3,0.29832935560859186,332.2916666666667,0.04758353221957041,0.12
26,175000,MORTGAGE,3.0,VENTURE,A,2600,8.9,0,0.01,N,4,0.014857142857142857,19.283333333333335,0.0013222857142857144,0.15384615384615385
25,175000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,7.9,0,0.05,N,2,0.045714285714285714,52.666666666666664,0.003611428571428571,0.08
22,175000,MORTGAGE,6.0,EDUCATION,B,18000,10.99,0,0.1,N,2,0.10285714285714286,164.85,0.011304,0.09090909090909091
23,175000,MORTGAGE,8.0,PERSONAL,B,21000,11.99,0,0.12,N,3,0.12,209.82500000000002,0.014388,0.13043478260869565
23,15000,OWN,4.0,DEBTCONSOLIDATION,C,4000,13.98,1,0.27,N,4,0.26666666666666666,46.6,0.03728,0.17391304347826086
23,15000,OWN,4.0,VENTURE,B,4600,10.99,1,0.31,N,2,0.30666666666666664,42.12833333333334,0.03370266666666667,0.08695652173913043
22,88000,RENT,6.0,DEBTCONSOLIDATION,D,25000,15.58,1,0.28,Y,2,0.2840909090909091,324.5833333333333,0.04426136363636363,0.09090909090909091
25,74800,RENT,2.0,MEDICAL,B,25000,10.99,1,0.28,N,2,0.3342245989304813,228.95833333333334,0.0367312834224599,0.08
25,88000,RENT,0.0,VENTURE,D,25000,14.96,1,0.28,N,4,0.2840909090909091,311.6666666666667,0.0425,0.16
25,15000,OWN,2.0,HOMEIMPROVEMENT,D,1750,15.31,0,0.12,Y,4,0.11666666666666667,22.327083333333334,0.017861666666666668,0.16
26,88000,RENT,2.0,VENTURE,D,25000,15.65,1,0.28,N,3,0.2840909090909091,326.0416666666667,0.044460227272727276,0.11538461538461539
25,100000,RENT,1.0,VENTURE,B,25000,9.33,0,0.25,N,4,0.25,194.375,0.023325,0.16
23,15000,MORTGAGE,0.0,PERSONAL,C,3600,13.47,1,0.24,N,4,0.24,40.410000000000004,0.032328,0.17391304347826086
24,102400,RENT,8.0,PERSONAL,B,25000,10.36,0,0.24,N,3,0.244140625,215.83333333333334,0.02529296875,0.125
24,92000,RENT,1.0,HOMEIMPROVEMENT,E,25000,16.77,1,0.27,Y,4,0.2717391304347826,349.375,0.04557065217391304,0.16666666666666666
23,93000,RENT,0.0,DEBTCONSOLIDATION,D,25000,14.59,1,0.27,Y,2,0.26881720430107525,303.9583333333333,0.03922043010752688,0.08695652173913043
22,175000,RENT,6.0,VENTURE,C,3500,11.91,0,0.02,Y,2,0.02,34.737500000000004,0.002382,0.09090909090909091
23,175000,MORTGAGE,3.0,EDUCATION,A,7200,8.38,0,0.04,N,3,0.04114285714285714,50.28000000000001,0.003447771428571429,0.13043478260869565
25,174708,RENT,9.0,VENTURE,B,9000,10.59,0,0.05,N,3,0.051514527096641255,79.425,0.005455388419534309,0.12
25,174000,MORTGAGE,2.0,DEBTCONSOLIDATION,C,8800,14.27,0,0.05,N,3,0.05057471264367816,104.64666666666666,0.007217011494252874,0.12
26,174000,RENT,8.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.07,N,4,0.06896551724137931,125.3,0.008641379310344827,0.15384615384615385
25,162000,MORTGAGE,5.0,DEBTCONSOLIDATION,E,25000,16.0,1,0.15,Y,3,0.15432098765432098,333.3333333333333,0.024691358024691357,0.12
26,173467,MORTGAGE,10.0,VENTURE,B,10000,11.71,0,0.06,N,4,0.05764785232926147,97.58333333333336,0.00675056350775652,0.15384615384615385
21,15000,OWN,0.0,HOMEIMPROVEMENT,C,3175,11.54,1,0.21,Y,3,0.21166666666666667,30.532916666666665,0.02442633333333333,0.14285714285714285
25,96000,RENT,2.0,HOMEIMPROVEMENT,E,25000,15.68,1,0.26,Y,4,0.2604166666666667,326.6666666666667,0.04083333333333333,0.16
21,15120,MORTGAGE,0.0,EDUCATION,B,1500,10.59,0,0.1,N,2,0.0992063492063492,13.237499999999999,0.01050595238095238,0.09523809523809523
24,97908,RENT,8.0,HOMEIMPROVEMENT,D,25000,12.61,1,0.26,Y,2,0.25534174939739346,262.7083333333333,0.03219859459901132,0.08333333333333333
26,110000,RENT,3.0,PERSONAL,C,25000,10.99,0,0.23,Y,2,0.22727272727272727,228.95833333333334,0.02497727272727273,0.07692307692307693
23,15204,MORTGAGE,7.0,PERSONAL,A,2800,8.49,1,0.18,N,3,0.1841620626151013,19.81,0.0156353591160221,0.13043478260869565
25,159600,RENT,0.0,PERSONAL,D,30000,17.27,1,0.19,Y,4,0.18796992481203006,431.75,0.032462406015037595,0.16
24,171500,RENT,6.0,DEBTCONSOLIDATION,A,18000,8.9,0,0.1,N,4,0.10495626822157435,133.5,0.009341107871720118,0.16666666666666666
25,170004,MORTGAGE,3.0,MEDICAL,B,10000,11.11,0,0.06,N,4,0.05882214536128562,92.58333333333333,0.006535140349638832,0.16
24,158004,RENT,0.0,HOMEIMPROVEMENT,D,25000,14.59,1,0.16,Y,2,0.15822384243436874,303.9583333333333,0.0230848586111744,0.08333333333333333
26,170000,RENT,0.0,VENTURE,B,13000,12.42,0,0.08,N,3,0.07647058823529412,134.54999999999998,0.009497647058823529,0.11538461538461539
24,83300,RENT,0.0,MEDICAL,D,25000,10.99,1,0.26,N,2,0.30012004801920766,228.95833333333334,0.032983193277310925,0.08333333333333333
24,110000,RENT,7.0,HOMEIMPROVEMENT,D,25000,15.7,0,0.23,Y,2,0.22727272727272727,327.0833333333333,0.03568181818181818,0.08333333333333333
22,15360,OWN,7.0,HOMEIMPROVEMENT,B,2500,12.53,1,0.16,N,3,0.16276041666666666,26.104166666666668,0.020393880208333333,0.13636363636363635
25,134300,RENT,3.0,MEDICAL,D,5000,16.49,1,0.03,N,2,0.03723008190618019,68.70833333333333,0.006139240506329114,0.08
25,170000,MORTGAGE,2.0,EDUCATION,A,20000,7.49,0,0.12,N,2,0.11764705882352941,124.83333333333333,0.008811764705882352,0.08
22,100580,RENT,6.0,DEBTCONSOLIDATION,D,25000,14.96,1,0.25,Y,2,0.24855836150328098,311.6666666666667,0.03718433088089084,0.09090909090909091
25,113000,RENT,7.0,MEDICAL,C,25000,12.73,0,0.22,Y,4,0.22123893805309736,265.2083333333333,0.02816371681415929,0.16
24,120000,RENT,8.0,EDUCATION,B,25000,10.65,0,0.21,N,4,0.20833333333333334,221.875,0.0221875,0.16666666666666666
25,120000,RENT,6.0,MEDICAL,B,25000,10.74,0,0.21,N,2,0.20833333333333334,223.75,0.022375,0.08
23,120000,RENT,7.0,EDUCATION,B,25000,9.99,0,0.21,N,2,0.20833333333333334,208.125,0.0208125,0.08695652173913043
24,91800,RENT,5.0,MEDICAL,D,25000,15.33,1,0.23,Y,2,0.27233115468409586,319.375,0.04174836601307189,0.08333333333333333
21,15600,OWN,5.0,VENTURE,A,1000,7.29,0,0.06,N,4,0.0641025641025641,6.075,0.004673076923076923,0.19047619047619047
26,108000,RENT,2.0,PERSONAL,D,25000,15.05,1,0.23,N,3,0.23148148148148148,313.5416666666667,0.034837962962962966,0.11538461538461539
26,129996,RENT,6.0,PERSONAL,B,25000,10.75,0,0.19,N,3,0.19231360964952768,223.95833333333334,0.020673713037324227,0.11538461538461539
23,130000,RENT,4.0,EDUCATION,D,25000,16.02,0,0.19,Y,2,0.19230769230769232,333.75,0.030807692307692307,0.08695652173913043
23,130000,RENT,7.0,VENTURE,B,25000,11.49,0,0.19,N,4,0.19230769230769232,239.375,0.022096153846153845,0.17391304347826086
25,170000,OWN,4.0,EDUCATION,B,20000,12.53,0,0.12,N,4,0.11764705882352941,208.83333333333334,0.014741176470588237,0.16
26,170000,MORTGAGE,0.0,VENTURE,C,12000,13.57,0,0.07,Y,2,0.07058823529411765,135.70000000000002,0.009578823529411766,0.07692307692307693
22,169000,RENT,1.0,PERSONAL,B,14000,11.14,0,0.08,N,3,0.08284023668639054,129.96666666666667,0.009228402366863906,0.13636363636363635
26,168750,RENT,10.0,MEDICAL,C,24250,12.87,0,0.14,Y,3,0.1437037037037037,260.08125,0.018494666666666666,0.11538461538461539
23,168600,RENT,3.0,EDUCATION,B,20000,11.58,0,0.12,N,3,0.11862396204033215,193.0,0.013736654804270462,0.13043478260869565
24,168288,RENT,5.0,HOMEIMPROVEMENT,B,1800,11.12,0,0.01,N,3,0.01069594980034227,16.68,0.0011893896177980604,0.125
25,168000,MORTGAGE,2.0,PERSONAL,B,35000,10.65,0,0.21,N,2,0.20833333333333334,310.625,0.0221875,0.08
24,133300,RENT,6.0,DEBTCONSOLIDATION,B,25000,10.37,0,0.19,N,2,0.18754688672168043,216.04166666666663,0.019448612153038256,0.08333333333333333
24,15600,OWN,5.0,HOMEIMPROVEMENT,A,3300,6.39,1,0.21,N,4,0.21153846153846154,17.5725,0.013517307692307693,0.16666666666666666
24,134000,RENT,8.0,PERSONAL,D,25000,16.07,0,0.19,Y,3,0.1865671641791045,334.7916666666667,0.029981343283582092,0.125
25,134000,RENT,7.0,MEDICAL,B,25000,10.62,0,0.19,N,2,0.1865671641791045,221.25,0.019813432835820897,0.08
25,15600,OWN,0.0,VENTURE,F,3200,18.09,1,0.21,N,2,0.20512820512820512,48.24,0.03710769230769231,0.08
25,135000,RENT,5.0,EDUCATION,B,25000,11.36,0,0.19,N,4,0.18518518518518517,236.66666666666666,0.021037037037037035,0.16
26,135660,RENT,10.0,DEBTCONSOLIDATION,B,25000,12.53,0,0.18,N,4,0.1842842400117942,261.0416666666667,0.023090815273477814,0.15384615384615385
25,145000,RENT,0.0,EDUCATION,B,25000,9.99,0,0.17,N,4,0.1724137931034483,208.125,0.017224137931034483,0.16
23,150000,RENT,4.0,EDUCATION,B,25000,10.36,0,0.17,N,3,0.16666666666666666,215.83333333333334,0.017266666666666666,0.13043478260869565
23,165000,MORTGAGE,3.0,EDUCATION,A,9600,5.99,0,0.06,N,3,0.05818181818181818,47.919999999999995,0.0034850909090909086,0.13043478260869565
22,153000,MORTGAGE,5.0,DEBTCONSOLIDATION,D,24000,15.62,1,0.16,Y,2,0.1568627450980392,312.40000000000003,0.024501960784313728,0.09090909090909091
24,165000,MORTGAGE,5.0,PERSONAL,B,20000,10.37,0,0.12,N,4,0.12121212121212122,172.8333333333333,0.012569696969696967,0.16666666666666666
25,165000,MORTGAGE,0.0,HOMEIMPROVEMENT,F,25000,19.74,0,0.15,N,4,0.15151515151515152,411.24999999999994,0.029909090909090906,0.16
21,165000,MORTGAGE,5.0,EDUCATION,A,20000,6.91,0,0.12,N,4,0.12121212121212122,115.16666666666667,0.008375757575757576,0.19047619047619047
23,16000,OWN,7.0,MEDICAL,A,6000,7.9,1,0.38,N,2,0.375,39.5,0.029625000000000002,0.08695652173913043
23,16000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,2275,13.06,0,0.14,Y,4,0.1421875,24.759583333333335,0.0185696875,0.17391304347826086
23,16000,OWN,7.0,PERSONAL,A,2000,6.39,0,0.13,N,3,0.125,10.65,0.007987500000000002,0.13043478260869565
23,148000,RENT,1.0,DEBTCONSOLIDATION,E,25000,14.93,1,0.17,N,3,0.16891891891891891,311.0416666666667,0.025219594594594594,0.13043478260869565
23,16000,MORTGAGE,1.0,MEDICAL,C,5600,12.84,1,0.35,N,4,0.35,59.919999999999995,0.04494,0.17391304347826086
24,16020,OWN,3.0,VENTURE,E,3625,17.14,1,0.23,Y,2,0.2262796504369538,51.77708333333334,0.03878433208489389,0.08333333333333333
22,16094,MORTGAGE,2.0,VENTURE,A,5500,7.14,1,0.34,N,3,0.3417422641978377,32.725,0.024400397663725613,0.13636363636363635
25,175000,RENT,2.0,PERSONAL,A,25000,8.9,0,0.14,N,2,0.14285714285714285,185.41666666666666,0.012714285714285713,0.08
22,16200,OWN,6.0,PERSONAL,B,2000,12.42,0,0.12,N,3,0.12345679012345678,20.7,0.015333333333333332,0.13636363636363635
24,185000,RENT,7.0,HOMEIMPROVEMENT,C,25000,12.68,0,0.14,Y,2,0.13513513513513514,264.1666666666667,0.01713513513513514,0.08333333333333333
25,162000,RENT,9.0,PERSONAL,C,25000,11.03,0,0.15,N,2,0.15432098765432098,229.79166666666666,0.017021604938271605,0.08
26,161000,RENT,10.0,VENTURE,A,30000,7.9,0,0.19,N,4,0.18633540372670807,197.5,0.014720496894409938,0.15384615384615385
22,160000,MORTGAGE,0.0,MEDICAL,B,35000,10.65,0,0.22,N,4,0.21875,310.625,0.023296874999999998,0.18181818181818182
25,225000,RENT,5.0,VENTURE,B,25000,11.86,0,0.11,N,4,0.1111111111111111,247.08333333333334,0.013177777777777778,0.16
25,16400,OWN,1.0,PERSONAL,A,5000,8.94,1,0.3,N,4,0.3048780487804878,37.25,0.02725609756097561,0.16
23,16500,OWN,6.0,VENTURE,B,4375,9.63,1,0.27,N,4,0.26515151515151514,35.109375,0.02553409090909091,0.17391304347826086
25,49500,RENT,6.0,PERSONAL,C,24750,14.22,1,0.5,N,3,0.5,293.28749999999997,0.0711,0.12
23,60000,RENT,4.0,DEBTCONSOLIDATION,B,24750,9.33,1,0.41,N,3,0.4125,192.43125,0.03848625,0.13043478260869565
24,84200,RENT,8.0,MEDICAL,C,24500,13.85,0,0.29,N,4,0.29097387173396677,282.7708333333333,0.04029988123515439,0.16666666666666666
22,16800,MORTGAGE,5.0,EDUCATION,B,2000,10.65,0,0.12,N,2,0.11904761904761904,17.75,0.012678571428571428,0.09090909090909091
24,92000,RENT,8.0,MEDICAL,B,24500,11.46,0,0.27,N,4,0.266304347826087,233.975,0.030518478260869564,0.16666666666666666
23,160000,MORTGAGE,5.0,PERSONAL,A,35000,7.66,0,0.22,N,2,0.21875,223.41666666666666,0.016756249999999997,0.08695652173913043
24,160000,MORTGAGE,9.0,VENTURE,E,12000,16.77,0,0.07,N,4,0.075,167.70000000000002,0.0125775,0.16666666666666666
25,160000,MORTGAGE,1.0,PERSONAL,B,12000,9.63,0,0.07,N,4,0.075,96.30000000000001,0.007222500000000001,0.16
